customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST102787,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.27,752.06,No
CUST102788,Female,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),40.34,2031.76,No
CUST102789,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.26,2681.28,No
CUST102790,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1063.49,No
CUST102791,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.04,-6.99,Yes
CUST102792,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.07,1291.91,No
CUST102793,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.45,984.38,No
CUST102794,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),46.23,1133.26,No
CUST102795,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.84,1770.17,No
CUST102796,Male,1,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),26.09,680.62,No
CUST102797,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,47.76,1854.55,Yes
CUST102798,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),56.32,187.31,No
CUST102799,Male,1,No,No,71,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,22.29,1582.65,Yes
CUST102800,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.95,241.99,No
CUST102801,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,18.0,272.15,No
CUST102802,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,47.94,1473.86,No
CUST102803,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.36,27.22,Yes
CUST102804,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,33.06,2148.2,No
CUST102805,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,45.51,643.8,No
CUST102806,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.3,426.35,No
CUST102807,Male,0,No,Yes,58,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,18.0,1141.23,No
CUST102808,Male,1,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),54.96,2079.75,No
CUST102809,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.4,1289.3,Yes
CUST102810,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,,No
CUST102811,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,21.53,1532.17,No
CUST102812,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),31.41,216.73,No
CUST102813,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),50.66,2543.57,No
CUST102814,Female,1,No,Yes,37,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.6,877.34,No
CUST102815,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.59,716.07,Yes
CUST102816,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),24.8,1003.31,No
CUST102817,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,67.36,2982.74,No
CUST102818,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.48,830.29,No
CUST102819,Male,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,1003.02,No
CUST102820,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),41.42,2857.82,No
CUST102821,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,34.76,1361.63,No
CUST102822,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,33.43,482.44,Yes
CUST102823,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),22.93,1577.79,No
CUST102824,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.55,190.98,No
CUST102825,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),22.8,1091.42,No
CUST102826,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.43,383.11,Yes
CUST102827,Male,0,Yes,No,67,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),18.0,1187.33,No
CUST102828,Male,0,Yes,No,15,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,18.0,160.45,No
CUST102829,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),52.1,1589.26,No
CUST102830,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),42.95,1764.48,No
CUST102831,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.17,2924.02,No
CUST102832,Male,0,No,No,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),18.0,1148.08,No
CUST102833,Male,1,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,721.44,Yes
CUST102834,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),52.13,3159.35,No
CUST102835,Female,0,Yes,No,23,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),39.63,853.23,Yes
CUST102836,Female,1,No,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,24.91,182.32,Yes
CUST102837,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,673.99,Yes
CUST102838,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),18.0,1176.68,No
CUST102839,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),45.19,2550.24,No
CUST102840,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,21.92,274.96,No
CUST102841,Female,1,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.8,1200.42,Yes
CUST102842,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),50.33,266.71,No
CUST102843,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,428.88,No
CUST102844,Female,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.49,3135.8,Yes
CUST102845,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),18.52,347.21,No
CUST102846,Female,0,No,No,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),18.0,1254.43,No
CUST102847,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.55,814.68,Yes
CUST102848,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),18.0,278.74,No
CUST102849,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),44.38,1222.53,No
CUST102850,Female,0,No,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,18.0,816.19,No
CUST102851,Male,1,Yes,Yes,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),19.89,413.3,No
CUST102852,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),39.68,2129.97,No
CUST102853,Female,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,18.0,909.89,No
CUST102854,Male,0,No,Yes,63,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,18.0,1169.45,Yes
CUST102855,Female,0,No,No,51,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,20.01,1013.99,No
CUST102856,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.63,1578.7,No
CUST102857,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,23.73,380.07,No
CUST102858,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.84,1201.59,No
CUST102859,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),22.76,1353.67,Yes
CUST102860,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,28.88,1977.16,Yes
CUST102861,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.33,,No
CUST102862,Female,1,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),23.69,771.31,No
CUST102863,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,818.54,No
CUST102864,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,45.38,1506.01,No
CUST102865,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.11,2597.05,No
CUST102866,Female,0,No,Yes,34,Yes,Yes,No,,,,,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.11,959.98,Yes
CUST102867,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.36,267.94,Yes
CUST102868,Male,1,Yes,Yes,36,Yes,Yes,No,,,,,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.55,1056.45,No
CUST102869,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),35.92,2040.18,No
CUST102870,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.03,2882.26,Yes
CUST102871,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.95,738.9,Yes
CUST102872,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.91,3460.47,No
CUST102873,Male,0,No,No,70,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),22.79,1600.26,No
CUST102874,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.55,51.35,Yes
CUST102875,Male,0,No,No,60,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),22.31,1355.58,No
CUST102876,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.12,1150.73,No
CUST102877,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,47.79,2368.16,No
CUST102878,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,42.45,2020.74,Yes
CUST102879,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.76,2748.26,No
CUST102880,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),23.53,465.32,No
CUST102881,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),53.02,380.84,No
CUST102882,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.28,1567.13,No
CUST102883,Male,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.82,2499.3,No
CUST102884,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.35,1467.68,No
CUST102885,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),32.56,214.87,No
CUST102886,Female,1,No,No,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,18.0,499.22,Yes
CUST102887,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,39.21,383.52,No
CUST102888,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.4,2942.92,No
CUST102889,Female,0,Yes,No,69,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,35.44,2393.66,No
CUST102890,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.5,143.82,No
CUST102891,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,39.03,2286.2,No
CUST102892,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),18.0,564.73,No
CUST102893,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),33.45,1505.56,No
CUST102894,Male,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),44.9,1658.6,No
CUST102895,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,38.6,2623.11,Yes
CUST102896,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),47.43,518.84,No
CUST102897,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1161.35,No
CUST102898,Male,0,No,No,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21.64,1215.18,No
CUST102899,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.77,1987.33,Yes
CUST102900,Male,0,Yes,No,31,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44.98,1377.17,No
CUST102901,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),29.8,1500.97,Yes
CUST102902,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),63.82,196.08,No
CUST102903,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,41.85,2791.36,No
CUST102904,Female,1,No,No,65,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),38.87,2617.52,No
CUST102905,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),40.67,1969.26,No
CUST102906,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,817.53,No
CUST102907,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.86,834.59,No
CUST102908,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,693.07,No
CUST102909,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21.34,1473.52,No
CUST102910,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.58,312.74,No
CUST102911,Male,1,No,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,24.52,1376.41,No
CUST102912,Female,0,No,Yes,54,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),19.13,1031.28,No
CUST102913,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,32.98,48.63,Yes
CUST102914,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.44,820.23,No
CUST102915,Female,1,No,Yes,62,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,18.0,1105.15,No
CUST102916,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.32,750.96,Yes
CUST102917,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,48.65,2798.44,No
CUST102918,Male,0,No,Yes,15,Yes,No,DSL,,,,,No,No,One year,No,Credit card (automatic),18.0,284.45,No
CUST102919,Male,0,No,No,57,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,1002.69,No
CUST102920,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),20.91,1216.11,No
CUST102921,Female,0,Yes,Yes,49,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,878.03,Yes
CUST102922,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),50.02,1308.21,No
CUST102923,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,18.65,318.1,No
CUST102924,Male,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),18.0,746.24,No
CUST102925,Female,0,No,No,67,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.97,1582.86,No
CUST102926,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,31.88,1585.22,No
CUST102927,Female,1,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,51.56,2139.37,No
CUST102928,Female,0,Yes,Yes,47,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.67,999.54,Yes
CUST102929,Male,1,No,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),30.71,2005.18,No
CUST102930,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,44.11,907.28,No
CUST102931,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.88,665.2,No
CUST102932,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,37.29,2668.32,No
CUST102933,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),18.0,291.63,No
CUST102934,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,18.0,844.27,No
CUST102935,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,30.24,596.6,Yes
CUST102936,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),41.96,2373.47,No
CUST102937,Female,0,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.12,1581.38,No
CUST102938,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,49.26,3456.24,No
CUST102939,Male,0,No,No,56,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),18.0,1095.9,No
CUST102940,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,34.8,462.74,Yes
CUST102941,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),37.11,2079.74,No
CUST102942,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1089.28,No
CUST102943,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,18.0,215.68,No
CUST102944,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,483.53,Yes
CUST102945,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21.37,948.56,Yes
CUST102946,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,21.24,295.7,Yes
CUST102947,Female,0,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),28.63,265.14,Yes
